id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,nama_bank,jumlah_pembayaran,satuan,tahun
1524,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,BJB,41218156500,RUPIAH,2022
1525,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,BCA,1895776900,RUPIAH,2022
1526,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,BNI,169233800,RUPIAH,2022
1527,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG I PJJRN,MANDIRI,0,RUPIAH,2022
1528,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,BJB,35746855100,RUPIAH,2022
1529,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,BCA,1548967900,RUPIAH,2022
1530,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,BNI,325182900,RUPIAH,2022
1531,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG II KWLYN,MANDIRI,0,RUPIAH,2022
1532,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,BJB,40798919000,RUPIAH,2022
1533,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,BCA,1275966100,RUPIAH,2022
1534,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,BNI,370902000,RUPIAH,2022
1535,32,JAWA BARAT,3273,KOTA BANDUNG,KOTA BANDUNG III SOETA,MANDIRI,0,RUPIAH,2022
1536,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,BJB,7288223300,RUPIAH,2022
1537,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,BCA,177885200,RUPIAH,2022
1538,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,BNI,28118200,RUPIAH,2022
1539,32,JAWA BARAT,3274,KOTA CIREBON,KOTA CIREBON,MANDIRI,0,RUPIAH,2022
1540,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,BJB,71731676500,RUPIAH,2022
1541,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,BCA,0,RUPIAH,2022
1542,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,BNI,0,RUPIAH,2022
1543,32,JAWA BARAT,3275,KOTA BEKASI,KOTA BEKASI,MANDIRI,12422088500,RUPIAH,2022
1544,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BJB,50244370500,RUPIAH,2022
1545,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BCA,0,RUPIAH,2022
1546,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,BNI,0,RUPIAH,2022
1547,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK I,MANDIRI,8069167500,RUPIAH,2022
1548,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BJB,15570017300,RUPIAH,2022
1549,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BCA,0,RUPIAH,2022
1550,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,BNI,0,RUPIAH,2022
1551,32,JAWA BARAT,3276,KOTA DEPOK,KOTA DEPOK II CINERE,MANDIRI,2697649100,RUPIAH,2022
1552,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BJB,17264599000,RUPIAH,2022
1553,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BCA,536746400,RUPIAH,2022
1554,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,BNI,132801600,RUPIAH,2022
1555,32,JAWA BARAT,3277,KOTA CIMAHI,KOTA CIMAHI,MANDIRI,0,RUPIAH,2022
1556,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BJB,6011753100,RUPIAH,2022
1557,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BCA,143986500,RUPIAH,2022
1558,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,BNI,48923500,RUPIAH,2022
1559,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KOTA TASIKMALAYA,MANDIRI,0,RUPIAH,2022
1560,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BJB,1198804800,RUPIAH,2022
1561,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BCA,3961000,RUPIAH,2022
1562,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,BNI,8089300,RUPIAH,2022
1563,32,JAWA BARAT,3279,KOTA BANJAR,KOTA BANJAR,MANDIRI,0,RUPIAH,2022
